HoxA-A-d4.fq	53.1-kb-del.Watson.ref
HoxA-A-F1.fq	53.1-kb-down.Watson.ref
HoxA-A-F2.fq	53.1-kb-down.Watson.ref
HoxA-A-F3.fq	53.1-kb-down.Watson.ref
HoxA-A-F4.fq	53.1-kb-down.Watson.ref
HoxA-A-R1.fq	53.1-kb-up.Watson.ref
HoxA-A-R2.fq	53.1-kb-up.Watson.ref
HoxA-A-R3.fq	53.1-kb-up.Watson.ref
HoxA-A-R4.fq	53.1-kb-up.Watson.ref
HoxA-A-P1.fq	53.1-kb-dup.Watson.ref
HoxA-A-P2.fq	53.1-kb-dup.Watson.ref
HoxA-A-P3.fq	53.1-kb-dup.Watson.ref
HoxA-A-P4.fq	53.1-kb-dup.Watson.ref
HoxA-B-d1.fq	107-kb-del.Watson.ref
HoxA-B-d2.fq	107-kb-del.Watson.ref
HoxA-B-d3.fq	107-kb-del.Watson.ref
HoxA-B-d4.fq	107-kb-del.Watson.ref
HoxA-B-F1.fq	107-kb-down.Watson.ref
